DateTime,Market cap
2015-09-25,3994899968.0
2015-09-26,4025730048.0
2015-09-27,4006615040.0
2015-09-28,3987500032.0
2015-09-29,4000125056.0
2015-09-30,4012750080.0
2015-10-01,4017560064.0
2015-10-02,4022370048.0
2015-10-03,4033675008.0
2015-10-04,4044979968.0
2015-10-05,4046615040.0
2015-10-06,4048250112.0
2015-10-07,4077865088.0
2015-10-08,4107480064.0
2015-10-09,4107614976.0
2015-10-10,4107749888.0
2015-10-11,4135899904.0
2015-10-12,4164049920.0
2015-10-13,4183929984.0
2015-10-14,4203810048.0
2015-10-15,4236184960.0
2015-10-16,4268559872.0
2015-10-17,4388754944.0
2015-10-18,4508950016.0
2015-10-19,4447719936.0
2015-10-20,4386489856.0
2015-10-21,4401939968.0
2015-10-22,4417390080.0
2015-10-23,4496080128.0
2015-10-24,4574770176.0
2015-10-25,4628700160.0
2015-10-26,4682630144.0
2015-10-27,4771720192.0
2015-10-28,4860810240.0
2015-10-29,5048975104.0
2015-10-30,5237139968.0
2015-10-31,5234969856.0
2015-11-01,5232799744.0
2015-11-02,5606984960.0
2015-11-03,5981170176.0
2015-11-04,6313385216.0
2015-11-05,6645600256.0
2015-11-06,6372875008.0
2015-11-07,6100149760.0
2015-11-08,6102560000.0
2015-11-09,6104970240.0
2015-11-10,5828450048.0
2015-11-11,5551929856.0
2015-11-12,5549969920.0
2015-11-13,5548009984.0
2015-11-14,5501270016.0
2015-11-15,5454530048.0
2015-11-16,5435814912.0
2015-11-17,5417099776.0
2015-11-18,5453819904.0
2015-11-19,5490540032.0
2015-11-20,5391790080.0
2015-11-21,5293040128.0
2015-11-22,5313080064.0
2015-11-23,5333120000.0
2015-11-24,5297920000.0
2015-11-25,5262720000.0
2015-11-26,5515984896.0
2015-11-27,5769249792.0
2015-11-28,5811869952.0
2015-11-29,5854490112.0
2015-11-30,6007235072.0
2015-12-01,6159980032.0
2015-12-02,6015820032.0
2015-12-03,5871660032.0
2015-12-04,5918909952.0
2015-12-05,5966159872.0
2015-12-06,6177384960.0
2015-12-07,6388610048.0
2015-12-08,6606289920.0
2015-12-09,6823969792.0
2015-12-10,6858625024.0
2015-12-11,6893280256.0
2015-12-12,7025290240.0
2015-12-13,7157300224.0
2015-12-14,7236255232.0
2015-12-15,7315210240.0
2015-12-16,7385715200.0
2015-12-17,7456220160.0
2015-12-18,7517740032.0
2015-12-19,7579259904.0
2015-12-20,7414644992.0
2015-12-21,7250030080.0
2015-12-22,7201445120.0
2015-12-23,7152860160.0
2015-12-24,7294920192.0
2015-12-25,7436980224.0
2015-12-26,7144530176.0
2015-12-27,6852080128.0
2015-12-28,6903395072.0
2015-12-29,6954710016.0
2015-12-30,6986014976.0
2015-12-31,7017319936.0
2016-01-01,7084979968.0
2016-01-02,7152640000.0
2016-01-03,7120325120.0
2016-01-04,7088010240.0
2016-01-05,7101365248.0
2016-01-06,7114720256.0
2016-01-07,7314040064.0
2016-01-08,7513359872.0
2016-01-09,7448829952.0
2016-01-10,7384300032.0
2016-01-11,7387164928.0
2016-01-12,7390029824.0
2016-01-13,7279174912.0
2016-01-14,7168320000.0
2016-01-15,6634074880.0
2016-01-16,6099829760.0
2016-01-17,6240235008.0
2016-01-18,6380640256.0
2016-01-19,6365910016.0
